attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status,dpd,risk_segment,contact_date,contact_hour,contact_dow
,ACC0024433,BRW0011100,2026-02-23 13:55:43,CALL0058984,AGT0000407,1970-01-01 00:00:00.000000001,VND0000005,,1,MEDIUM,2026-02-23,13,Monday
,ACC0002222,BRW0001307,2026-07-15 06:36:06,CALL0017723,AGT0000840,1970-01-01 00:00:00.000000003,VND0000007,,15,NPA,2026-07-15,6,Wednesday
,ACC0013264,BRW0001167,2026-01-31 16:21:02,CALL0058826,AGT0000233,1970-01-01 00:00:00.000000004,VND0000005,,180,MEDIUM,2026-01-31,16,Saturday
,ACC0003808,BRW0008592,2026-05-13 15:39:24,CALL0031273,AGT0000861,1970-01-01 00:00:00.000000003,VND0000002,,15,HIGH,2026-05-13,15,Wednesday
,ACC0008407,BRW0005787,2026-06-09 06:40:03,CALL0078367,AGT0000670,1970-01-01 00:00:00.000000002,VND0000009,,45,LOW,2026-06-09,6,Tuesday
,ACC0016818,BRW0005095,2026-06-03 05:47:29,CALL0079852,AGT0000572,1970-01-01 00:00:00.000000007,VND0000009,,5,LOW,2026-06-03,5,Wednesday
,ACC0000589,BRW0007441,2026-05-22 12:15:08,CALL0021607,AGT0000499,1970-01-01 00:00:00.000000001,VND0000014,,75,MEDIUM,2026-05-22,12,Friday
,ACC0023668,BRW0009580,2026-07-09 07:32:01,CALL0074795,AGT0000898,1970-01-01 00:00:00.000000004,VND0000005,,45,LOW,2026-07-09,7,Thursday
,ACC0012204,BRW0004020,2026-04-10 16:16:07,CALL0055082,AGT0000119,1970-01-01 00:00:00.000000001,VND0000011,,60,MEDIUM,2026-04-10,16,Friday
,ACC0017132,BRW0000392,2026-03-30 06:03:47,CALL0053628,AGT0000272,1970-01-01 00:00:00.000000007,VND0000007,,0,MEDIUM,2026-03-30,6,Monday
,ACC0017070,BRW0008454,2026-06-20 13:00:21,CALL0024617,AGT0000202,1970-01-01 00:00:00.000000007,VND0000009,,45,LOW,2026-06-20,13,Saturday
,ACC0002264,BRW0003758,2026-05-04 17:10:31,CALL0063921,AGT0000930,1970-01-01 00:00:00.000000002,VND0000012,,120,NPA,2026-05-04,17,Monday
,ACC0019259,BRW0007414,2026-02-04 06:05:05,CALL0072289,AGT0000762,1970-01-01 00:00:00.000000001,VND0000015,,75,LOW,2026-02-04,6,Wednesday
,ACC0013791,BRW0009484,2026-06-21 03:42:14,CALL0084019,AGT0000242,1970-01-01 00:00:00.000000007,VND0000004,,30,MEDIUM,2026-06-21,3,Sunday
,ACC0018066,BRW0002432,2026-04-16 05:32:52,CALL0032682,AGT0000852,1970-01-01 00:00:00.000000005,VND0000012,,120,LOW,2026-04-16,5,Thursday
,ACC0029397,BRW0000306,2026-06-30 19:47:45,CALL0026997,AGT0000979,1970-01-01 00:00:00.000000007,VND0000012,,75,HIGH,2026-06-30,19,Tuesday
,ACC0008672,BRW0002034,2026-04-25 07:10:57,CALL0011790,AGT0000259,1970-01-01 00:00:00.000000007,VND0000002,,180,NPA,2026-04-25,7,Saturday
,ACC0023796,BRW0001581,2026-06-30 20:27:32,CALL0074097,AGT0000728,1970-01-01 00:00:00.000000004,VND0000014,,30,LOW,2026-06-30,20,Tuesday
,ACC0024697,BRW0003291,2026-01-19 01:22:49,CALL0038823,AGT0000834,1970-01-01 00:00:00.000000003,VND0000009,,45,LOW,2026-01-19,1,Monday
,ACC0018563,BRW0000934,2026-02-15 19:45:50,CALL0014282,AGT0000493,1970-01-01 00:00:00.000000006,VND0000008,,120,LOW,2026-02-15,19,Sunday
,ACC0006515,BRW0008287,2026-01-01 14:06:55,CALL0041057,AGT0000710,1970-01-01 00:00:00.000000005,VND0000004,,0,NPA,2026-01-01,14,Thursday
,ACC0007282,BRW0003888,2026-04-09 11:51:08,CALL0074897,AGT0000744,1970-01-01 00:00:00.000000001,VND0000011,,180,LOW,2026-04-09,11,Thursday
,ACC0009960,BRW0011044,2026-02-25 15:23:55,CALL0088709,AGT0000372,1970-01-01 00:00:00.000000003,VND0000002,,30,NPA,2026-02-25,15,Wednesday
,ACC0014191,BRW0009921,2026-03-09 17:28:27,CALL0066018,AGT0000943,1970-01-01 00:00:00.000000004,VND0000015,,60,LOW,2026-03-09,17,Monday
,ACC0009944,BRW0005800,2026-04-29 21:25:05,CALL0086254,AGT0000503,1970-01-01 00:00:00.000000007,VND0000009,,180,HIGH,2026-04-29,21,Wednesday
,ACC0004110,BRW0006730,2026-07-16 17:55:14,CALL0051471,AGT0000655,1970-01-01 00:00:00.000000006,VND0000005,,5,MEDIUM,2026-07-16,17,Thursday
,ACC0006348,BRW0009920,2026-07-07 05:57:54,CALL0021929,AGT0000910,1970-01-01 00:00:00.000000003,VND0000008,,120,NPA,2026-07-07,5,Tuesday
,ACC0025945,BRW0010179,2026-02-15 08:47:02,CALL0066325,AGT0000815,1970-01-01 00:00:00.000000006,VND0000006,,90,HIGH,2026-02-15,8,Sunday
,ACC0004103,BRW0001237,2026-04-18 02:32:56,CALL0045068,AGT0000368,1970-01-01 00:00:00.000000007,VND0000006,,75,LOW,2026-04-18,2,Saturday
,ACC0011585,BRW0011635,2026-06-21 08:52:09,CALL0038089,AGT0000316,1970-01-01 00:00:00.000000001,VND0000012,,5,HIGH,2026-06-21,8,Sunday
,ACC0015050,BRW0010912,2026-05-18 10:51:29,CALL0070582,AGT0000381,1970-01-01 00:00:00.000000006,VND0000003,,90,MEDIUM,2026-05-18,10,Monday
,ACC0029604,BRW0008873,2026-01-29 13:30:49,CALL0075386,AGT0000868,1970-01-01 00:00:00.000000007,VND0000001,,5,LOW,2026-01-29,13,Thursday
,ACC0012458,BRW0007669,2026-06-21 05:33:58,CALL0050967,AGT0000706,1970-01-01 00:00:00.000000004,VND0000007,,180,LOW,2026-06-21,5,Sunday
,ACC0028536,BRW0003122,2026-02-20 22:41:15,CALL0002641,AGT0000686,1970-01-01 00:00:00.000000002,VND0000004,,15,LOW,2026-02-20,22,Friday
,ACC0016316,BRW0001117,2026-04-08 22:58:48,CALL0034081,AGT0000750,1970-01-01 00:00:00.000000007,VND0000003,,1,NPA,2026-04-08,22,Wednesday
,ACC0006857,BRW0006232,2026-01-01 21:33:45,CALL0009110,AGT0000343,1970-01-01 00:00:00.000000005,VND0000009,,45,NPA,2026-01-01,21,Thursday
,ACC0004600,BRW0010958,2026-02-12 23:59:57,CALL0060231,AGT0000968,1970-01-01 00:00:00.000000007,VND0000001,,30,MEDIUM,2026-02-12,23,Thursday
,ACC0003344,BRW0007468,2026-05-09 21:18:16,CALL0061010,AGT0000527,1970-01-01 00:00:00.000000001,VND0000008,,0,MEDIUM,2026-05-09,21,Saturday
,ACC0020606,BRW0000735,2026-02-19 14:32:53,CALL0036190,AGT0000764,1970-01-01 00:00:00.000000004,VND0000015,,90,HIGH,2026-02-19,14,Thursday
,ACC0002198,BRW0005776,2026-03-16 14:06:47,CALL0036056,AGT0000827,1970-01-01 00:00:00.000000004,VND0000015,,90,HIGH,2026-03-16,14,Monday
,ACC0003657,BRW0010119,2026-01-07 12:17:39,CALL0039367,AGT0000010,1970-01-01 00:00:00.000000006,VND0000007,,15,MEDIUM,2026-01-07,12,Wednesday
,ACC0003787,BRW0010049,2026-04-18 04:15:02,CALL0008258,AGT0000439,1970-01-01 00:00:00.000000003,VND0000010,,0,LOW,2026-04-18,4,Saturday
,ACC0016021,BRW0009837,2026-04-23 03:09:30,CALL0021328,AGT0000238,1970-01-01 00:00:00.000000007,VND0000014,,15,HIGH,2026-04-23,3,Thursday
,ACC0022828,BRW0004506,2026-03-06 23:05:39,CALL0040269,AGT0000294,1970-01-01 00:00:00.000000002,VND0000003,,120,MEDIUM,2026-03-06,23,Friday
,ACC0029953,BRW0004199,2026-02-22 17:04:24,CALL0018782,AGT0000308,1970-01-01 00:00:00.000000002,VND0000002,,15,NPA,2026-02-22,17,Sunday
,ACC0017308,BRW0001216,2026-06-26 18:16:08,CALL0000253,AGT0000829,1970-01-01 00:00:00.000000007,VND0000007,,60,NPA,2026-06-26,18,Friday
,ACC0027600,BRW0005260,2026-08-04 09:29:41,CALL0009281,AGT0000579,1970-01-01 00:00:00.000000007,VND0000009,,90,NPA,2026-08-04,9,Tuesday
,ACC0000199,BRW0008688,2026-02-06 20:44:03,CALL0003367,AGT0000050,1970-01-01 00:00:00.000000006,VND0000013,,120,LOW,2026-02-06,20,Friday
,ACC0005686,BRW0000619,2026-03-26 10:53:50,CALL0061005,AGT0000050,1970-01-01 00:00:00.000000003,VND0000012,,60,HIGH,2026-03-26,10,Thursday
,ACC0023874,BRW0007623,2026-06-03 00:19:14,CALL0047545,AGT0000257,1970-01-01 00:00:00.000000004,VND0000013,,5,NPA,2026-06-03,0,Wednesday
,ACC0020683,BRW0011261,2026-01-29 17:50:02,CALL0010239,AGT0000562,1970-01-01 00:00:00.000000005,VND0000007,,120,MEDIUM,2026-01-29,17,Thursday
,ACC0017691,BRW0007193,2026-06-02 01:18:14,CALL0084749,AGT0000571,1970-01-01 00:00:00.000000007,VND0000014,,75,MEDIUM,2026-06-02,1,Tuesday
,ACC0008218,BRW0001125,2026-05-24 19:58:48,CALL0035248,AGT0000383,1970-01-01 00:00:00.000000002,VND0000012,,120,HIGH,2026-05-24,19,Sunday
,ACC0000295,BRW0001445,2026-07-23 04:55:11,CALL0087671,AGT0000710,1970-01-01 00:00:00.000000004,VND0000008,,75,NPA,2026-07-23,4,Thursday
,ACC0017340,BRW0000353,2026-02-21 23:16:31,CALL0075233,AGT0000918,1970-01-01 00:00:00.000000004,VND0000005,,180,HIGH,2026-02-21,23,Saturday
,ACC0008775,BRW0004063,2026-06-18 07:20:41,CALL0006128,AGT0000211,1970-01-01 00:00:00.000000006,VND0000002,,60,NPA,2026-06-18,7,Thursday
,ACC0004479,BRW0002773,2026-06-05 18:38:31,CALL0068092,AGT0000229,1970-01-01 00:00:00.000000006,VND0000007,,90,MEDIUM,2026-06-05,18,Friday
,ACC0003406,BRW0003358,2026-02-04 20:52:22,CALL0073470,AGT0000688,1970-01-01 00:00:00.000000003,VND0000002,,120,NPA,2026-02-04,20,Wednesday
,ACC0008361,BRW0003488,2026-05-25 03:43:38,CALL0075639,AGT0000970,1970-01-01 00:00:00.000000003,VND0000013,,1,HIGH,2026-05-25,3,Monday
,ACC0002666,BRW0001883,2026-02-14 04:46:04,CALL0001317,AGT0000125,1970-01-01 00:00:00.000000002,VND0000009,,120,MEDIUM,2026-02-14,4,Saturday
,ACC0014282,BRW0001694,2026-06-23 20:30:01,CALL0015926,AGT0000002,1970-01-01 00:00:00.000000005,VND0000006,,180,LOW,2026-06-23,20,Tuesday
,ACC0013399,BRW0000300,2026-05-08 21:21:51,CALL0080959,AGT0000623,1970-01-01 00:00:00.000000005,VND0000012,,5,MEDIUM,2026-05-08,21,Friday
,ACC0002115,BRW0004699,2026-03-29 19:54:14,CALL0082484,AGT0000358,1970-01-01 00:00:00.000000001,VND0000003,,120,MEDIUM,2026-03-29,19,Sunday
,ACC0029246,BRW0009602,2026-01-29 08:51:02,CALL0001390,AGT0000907,1970-01-01 00:00:00.000000001,VND0000001,,75,LOW,2026-01-29,8,Thursday
,ACC0014015,BRW0000253,2026-05-11 00:25:14,CALL0053652,AGT0000343,1970-01-01 00:00:00.000000005,VND0000003,,30,NPA,2026-05-11,0,Monday
,ACC0001417,BRW0004646,2026-04-24 03:56:35,CALL0088285,AGT0000892,1970-01-01 00:00:00.000000005,VND0000014,,180,MEDIUM,2026-04-24,3,Friday
,ACC0003471,BRW0009714,2026-08-07 12:03:31,CALL0081632,AGT0000864,1970-01-01 00:00:00.000000004,VND0000012,,5,LOW,2026-08-07,12,Friday
,ACC0006404,BRW0006863,2026-02-02 10:56:48,CALL0016941,AGT0000566,1970-01-01 00:00:00.000000006,VND0000006,,75,HIGH,2026-02-02,10,Monday
,ACC0010566,BRW0008704,2026-04-06 00:36:21,CALL0004388,AGT0000805,1970-01-01 00:00:00.000000002,VND0000005,,15,LOW,2026-04-06,0,Monday
,ACC0023739,BRW0002787,2026-04-03 12:06:17,CALL0065161,AGT0000963,1970-01-01 00:00:00.000000002,VND0000014,,0,NPA,2026-04-03,12,Friday
,ACC0028150,BRW0001055,2026-06-01 14:53:35,CALL0023440,AGT0000420,1970-01-01 00:00:00.000000007,VND0000005,,60,MEDIUM,2026-06-01,14,Monday
,ACC0028888,BRW0006363,2026-07-09 04:15:14,CALL0070362,AGT0000009,1970-01-01 00:00:00.000000005,VND0000004,,60,LOW,2026-07-09,4,Thursday
,ACC0028137,BRW0005334,2026-06-23 08:14:44,CALL0032987,AGT0000738,1970-01-01 00:00:00.000000006,VND0000011,,180,NPA,2026-06-23,8,Tuesday
,ACC0015123,BRW0010773,2026-06-08 10:02:36,CALL0018550,AGT0000086,1970-01-01 00:00:00.000000003,VND0000012,,1,MEDIUM,2026-06-08,10,Monday
,ACC0016241,BRW0011038,2026-07-12 15:15:47,CALL0016677,AGT0000624,1970-01-01 00:00:00.000000006,VND0000011,,90,MEDIUM,2026-07-12,15,Sunday
,ACC0014786,BRW0010922,2026-07-04 20:38:40,CALL0025079,AGT0000708,1970-01-01 00:00:00.000000007,VND0000004,,0,MEDIUM,2026-07-04,20,Saturday
,ACC0017859,BRW0006261,2026-05-26 01:58:03,CALL0037693,AGT0000119,1970-01-01 00:00:00.000000003,VND0000012,,120,MEDIUM,2026-05-26,1,Tuesday
,ACC0009992,BRW0001105,2026-03-17 13:08:40,CALL0062257,AGT0000673,1970-01-01 00:00:00.000000002,VND0000003,,45,LOW,2026-03-17,13,Tuesday
,ACC0007322,BRW0011659,2026-01-03 21:21:16,CALL0082217,AGT0000649,1970-01-01 00:00:00.000000005,VND0000007,,5,HIGH,2026-01-03,21,Saturday
,ACC0000849,BRW0004473,2026-06-20 07:20:31,CALL0047423,AGT0000805,1970-01-01 00:00:00.000000001,VND0000007,,45,HIGH,2026-06-20,7,Saturday
,ACC0027849,BRW0006183,2026-06-28 21:38:20,CALL0088714,AGT0000271,1970-01-01 00:00:00.000000005,VND0000006,,75,MEDIUM,2026-06-28,21,Sunday
,ACC0027825,BRW0011019,2026-04-27 01:12:55,CALL0051111,AGT0000568,1970-01-01 00:00:00.000000003,VND0000003,,1,LOW,2026-04-27,1,Monday
,ACC0026532,BRW0010622,2026-01-26 14:30:04,CALL0071991,AGT0000444,1970-01-01 00:00:00.000000007,VND0000002,,75,HIGH,2026-01-26,14,Monday
,ACC0018346,BRW0007167,2026-07-13 10:52:43,CALL0021054,AGT0000620,1970-01-01 00:00:00.000000005,VND0000012,,1,MEDIUM,2026-07-13,10,Monday
,ACC0029352,BRW0000413,2026-07-29 07:56:08,CALL0068480,AGT0000576,1970-01-01 00:00:00.000000004,VND0000005,,5,NPA,2026-07-29,7,Wednesday
,ACC0026451,BRW0007609,2026-01-18 13:20:52,CALL0037487,AGT0000868,1970-01-01 00:00:00.000000003,VND0000004,,45,HIGH,2026-01-18,13,Sunday
,ACC0007371,BRW0005461,2026-03-22 21:25:58,CALL0027750,AGT0000269,1970-01-01 00:00:00.000000005,VND0000012,,60,LOW,2026-03-22,21,Sunday
,ACC0029572,BRW0010616,2026-03-27 08:46:17,CALL0069249,AGT0000916,1970-01-01 00:00:00.000000005,VND0000013,,0,LOW,2026-03-27,8,Friday
,ACC0029262,BRW0002537,2026-04-18 05:38:52,CALL0063476,AGT0000524,1970-01-01 00:00:00.000000003,VND0000011,,180,HIGH,2026-04-18,5,Saturday
,ACC0020997,BRW0010845,2026-01-09 21:07:49,CALL0081260,AGT0000560,1970-01-01 00:00:00.000000003,VND0000006,,180,LOW,2026-01-09,21,Friday
,ACC0025989,BRW0006801,2026-02-26 11:45:22,CALL0029171,AGT0000088,1970-01-01 00:00:00.000000004,VND0000003,,90,NPA,2026-02-26,11,Thursday
,ACC0002358,BRW0007282,2026-01-25 23:45:56,CALL0066653,AGT0000112,1970-01-01 00:00:00.000000001,VND0000013,,120,NPA,2026-01-25,23,Sunday
,ACC0023456,BRW0009116,2026-06-11 14:04:04,CALL0032184,AGT0000615,1970-01-01 00:00:00.000000003,VND0000013,,30,HIGH,2026-06-11,14,Thursday
,ACC0017758,BRW0001790,2026-02-28 17:22:39,CALL0086567,AGT0000481,1970-01-01 00:00:00.000000003,VND0000003,,0,MEDIUM,2026-02-28,17,Saturday
,ACC0011980,BRW0010106,2026-02-03 14:54:21,CALL0050403,AGT0000948,1970-01-01 00:00:00.000000007,VND0000003,,0,HIGH,2026-02-03,14,Tuesday
,ACC0002665,BRW0008882,2026-01-24 11:01:02,CALL0010783,AGT0000785,1970-01-01 00:00:00.000000003,VND0000010,,5,NPA,2026-01-24,11,Saturday
,ACC0028713,BRW0001315,2026-07-15 14:06:12,CALL0057134,AGT0000094,1970-01-01 00:00:00.000000003,VND0000015,,45,NPA,2026-07-15,14,Wednesday
,ACC0000935,BRW0009376,2026-04-30 10:16:41,CALL0016285,AGT0000814,1970-01-01 00:00:00.000000005,VND0000013,,120,NPA,2026-04-30,10,Thursday
,ACC0023836,BRW0004861,2026-07-16 17:26:00,CALL0055985,AGT0000810,1970-01-01 00:00:00.000000003,VND0000015,,30,MEDIUM,2026-07-16,17,Thursday
,ACC0003586,BRW0005184,2026-07-10 01:22:56,CALL0020942,AGT0000727,1970-01-01 00:00:00.000000003,VND0000012,,120,NPA,2026-07-10,1,Friday
,ACC0020071,BRW0005608,2026-01-18 04:28:15,CALL0075051,AGT0000918,1970-01-01 00:00:00.000000004,VND0000013,,120,LOW,2026-01-18,4,Sunday
,ACC0014436,BRW0004574,2026-07-27 13:25:01,CALL0036776,AGT0000875,1970-01-01 00:00:00.000000006,VND0000005,,30,MEDIUM,2026-07-27,13,Monday
,ACC0027794,BRW0001702,2026-04-17 05:32:58,CALL0028469,AGT0000873,1970-01-01 00:00:00.000000002,VND0000003,,180,HIGH,2026-04-17,5,Friday
,ACC0009923,BRW0010281,2026-02-22 22:12:52,CALL0067549,AGT0000073,1970-01-01 00:00:00.000000006,VND0000005,,5,MEDIUM,2026-02-22,22,Sunday
,ACC0024386,BRW0000857,2026-07-26 00:48:08,CALL0031368,AGT0000257,1970-01-01 00:00:00.000000001,VND0000003,,60,LOW,2026-07-26,0,Sunday
,ACC0010393,BRW0002932,2026-06-06 04:55:10,CALL0080838,AGT0000231,1970-01-01 00:00:00.000000004,VND0000003,,180,MEDIUM,2026-06-06,4,Saturday
,ACC0026379,BRW0004962,2026-04-02 00:42:50,CALL0014932,AGT0000324,1970-01-01 00:00:00.000000006,VND0000014,,15,MEDIUM,2026-04-02,0,Thursday
,ACC0027554,BRW0011418,2026-08-08 18:22:42,CALL0069098,AGT0000346,1970-01-01 00:00:00.000000004,VND0000011,,180,NPA,2026-08-08,18,Saturday
,ACC0007640,BRW0006087,2026-01-27 07:22:23,CALL0019958,AGT0000460,1970-01-01 00:00:00.000000005,VND0000011,,180,LOW,2026-01-27,7,Tuesday
,ACC0027830,BRW0002526,2026-04-20 04:36:00,CALL0039913,AGT0000190,1970-01-01 00:00:00.000000006,VND0000011,,15,LOW,2026-04-20,4,Monday
,ACC0011133,BRW0004239,2026-06-24 09:28:57,CALL0046716,AGT0000491,1970-01-01 00:00:00.000000001,VND0000015,,0,LOW,2026-06-24,9,Wednesday
,ACC0012846,BRW0002175,2026-03-07 01:33:07,CALL0007756,AGT0000310,1970-01-01 00:00:00.000000006,VND0000010,,45,MEDIUM,2026-03-07,1,Saturday
,ACC0015691,BRW0011043,2026-06-14 17:18:54,CALL0034361,AGT0000870,1970-01-01 00:00:00.000000006,VND0000006,,15,MEDIUM,2026-06-14,17,Sunday
,ACC0021301,BRW0002849,2026-05-31 11:06:42,CALL0034741,AGT0000535,1970-01-01 00:00:00.000000003,VND0000015,,120,MEDIUM,2026-05-31,11,Sunday
,ACC0008272,BRW0002355,2026-04-24 18:09:51,CALL0006290,AGT0000212,1970-01-01 00:00:00.000000004,VND0000009,,0,MEDIUM,2026-04-24,18,Friday
,ACC0003904,BRW0005953,2026-01-29 18:58:42,CALL0016429,AGT0000412,1970-01-01 00:00:00.000000004,VND0000002,,0,MEDIUM,2026-01-29,18,Thursday
,ACC0009649,BRW0009460,2026-03-20 12:56:11,CALL0027091,AGT0000834,1970-01-01 00:00:00.000000002,VND0000015,,90,MEDIUM,2026-03-20,12,Friday
,ACC0016726,BRW0002872,2026-01-20 16:16:08,CALL0062311,AGT0000056,1970-01-01 00:00:00.000000003,VND0000014,,75,LOW,2026-01-20,16,Tuesday
,ACC0001403,BRW0010098,2026-04-24 00:38:37,CALL0088808,AGT0000741,1970-01-01 00:00:00.000000002,VND0000015,,120,HIGH,2026-04-24,0,Friday
,ACC0000103,BRW0010767,2026-06-21 09:22:48,CALL0010459,AGT0000984,1970-01-01 00:00:00.000000006,,,180,HIGH,2026-06-21,9,Sunday
,ACC0027839,BRW0007075,2026-05-26 18:59:24,CALL0074165,AGT0000583,1970-01-01 00:00:00.000000001,VND0000010,,30,HIGH,2026-05-26,18,Tuesday
,ACC0010464,BRW0008163,2026-05-22 05:57:32,CALL0058711,AGT0000245,1970-01-01 00:00:00.000000006,VND0000012,,30,LOW,2026-05-22,5,Friday
,ACC0026973,BRW0006985,2026-07-03 20:31:30,CALL0052979,AGT0000525,1970-01-01 00:00:00.000000003,VND0000006,,0,HIGH,2026-07-03,20,Friday
,ACC0008239,BRW0004350,2026-08-06 14:58:29,CALL0034090,AGT0000627,1970-01-01 00:00:00.000000003,VND0000004,,60,NPA,2026-08-06,14,Thursday
,ACC0010800,BRW0005971,2026-05-29 16:46:24,CALL0089869,AGT0000308,1970-01-01 00:00:00.000000002,VND0000011,,60,HIGH,2026-05-29,16,Friday
,ACC0018403,BRW0009229,2026-01-11 20:17:20,CALL0077441,AGT0000844,1970-01-01 00:00:00.000000002,VND0000001,,5,NPA,2026-01-11,20,Sunday
,ACC0002018,BRW0004375,2026-02-24 02:08:06,CALL0022202,AGT0000034,1970-01-01 00:00:00.000000005,VND0000006,,120,LOW,2026-02-24,2,Tuesday
,ACC0003123,BRW0009483,2026-02-17 06:14:44,CALL0054325,AGT0000941,1970-01-01 00:00:00.000000007,VND0000014,,45,NPA,2026-02-17,6,Tuesday
,ACC0011517,BRW0002269,2026-07-11 08:33:59,CALL0069808,AGT0000142,1970-01-01 00:00:00.000000006,VND0000011,,30,HIGH,2026-07-11,8,Saturday
,ACC0021556,BRW0002190,2026-06-23 21:00:36,CALL0040239,AGT0000231,1970-01-01 00:00:00.000000003,VND0000007,,30,LOW,2026-06-23,21,Tuesday
,ACC0006112,BRW0001255,2026-02-09 02:00:39,CALL0032457,AGT0000450,1970-01-01 00:00:00.000000001,VND0000005,,60,LOW,2026-02-09,2,Monday
,ACC0008925,BRW0008043,2026-07-11 15:10:05,CALL0019371,AGT0000996,1970-01-01 00:00:00.000000007,VND0000004,,0,MEDIUM,2026-07-11,15,Saturday
,ACC0012521,BRW0007473,2026-01-29 22:47:22,CALL0019393,AGT0000894,1970-01-01 00:00:00.000000006,VND0000006,,15,LOW,2026-01-29,22,Thursday
,ACC0006445,BRW0009677,2026-01-08 22:46:48,CALL0023729,AGT0000723,1970-01-01 00:00:00.000000002,VND0000014,,180,NPA,2026-01-08,22,Thursday
,ACC0014007,BRW0002703,2026-02-06 12:35:29,CALL0000828,AGT0000423,1970-01-01 00:00:00.000000003,VND0000005,,180,NPA,2026-02-06,12,Friday
,ACC0014811,BRW0001629,2026-07-21 14:58:00,CALL0046330,AGT0000055,1970-01-01 00:00:00.000000004,VND0000002,,60,HIGH,2026-07-21,14,Tuesday
,ACC0002037,BRW0003620,2026-04-24 20:22:18,CALL0017176,AGT0000448,1970-01-01 00:00:00.000000006,VND0000010,,5,MEDIUM,2026-04-24,20,Friday
,ACC0027791,BRW0005409,2026-04-29 02:44:00,CALL0050676,AGT0000515,1970-01-01 00:00:00.000000004,VND0000007,,90,HIGH,2026-04-29,2,Wednesday
,ACC0006454,BRW0011508,2026-07-13 10:19:09,CALL0020046,AGT0000597,1970-01-01 00:00:00.000000003,VND0000015,,30,LOW,2026-07-13,10,Monday
,ACC0014582,BRW0006012,2026-04-20 10:41:02,CALL0003459,AGT0000770,1970-01-01 00:00:00.000000005,VND0000009,,30,LOW,2026-04-20,10,Monday
,ACC0014097,BRW0010353,2026-07-16 08:04:08,CALL0050541,AGT0000065,1970-01-01 00:00:00.000000001,VND0000005,,1,HIGH,2026-07-16,8,Thursday
,ACC0000898,BRW0004193,2026-05-23 18:44:39,CALL0044192,AGT0000151,1970-01-01 00:00:00.000000001,VND0000002,,30,MEDIUM,2026-05-23,18,Saturday
,ACC0021222,BRW0004706,2026-07-13 18:04:06,CALL0031848,AGT0000863,1970-01-01 00:00:00.000000002,VND0000015,,1,LOW,2026-07-13,18,Monday
,ACC0011724,BRW0006118,2026-01-28 08:41:54,CALL0015273,AGT0000670,1970-01-01 00:00:00.000000003,VND0000012,,90,NPA,2026-01-28,8,Wednesday
,ACC0014733,BRW0005674,2026-03-28 15:59:27,CALL0057933,AGT0000142,1970-01-01 00:00:00.000000007,VND0000014,,1,LOW,2026-03-28,15,Saturday
,ACC0027733,BRW0008165,2026-05-01 20:50:15,CALL0085847,AGT0000077,1970-01-01 00:00:00.000000002,VND0000011,,15,LOW,2026-05-01,20,Friday
,ACC0022529,BRW0005531,2026-05-28 21:25:43,CALL0052757,AGT0000503,1970-01-01 00:00:00.000000003,VND0000008,,0,HIGH,2026-05-28,21,Thursday
,ACC0018791,BRW0006167,2026-05-28 19:10:04,CALL0021463,AGT0000074,1970-01-01 00:00:00.000000003,VND0000012,,75,MEDIUM,2026-05-28,19,Thursday
,ACC0003116,BRW0003607,2026-08-06 17:55:33,CALL0052295,AGT0000070,1970-01-01 00:00:00.000000006,VND0000009,,5,MEDIUM,2026-08-06,17,Thursday
,ACC0013704,BRW0011007,2026-01-23 23:37:29,CALL0015399,AGT0000685,1970-01-01 00:00:00.000000006,VND0000003,,90,MEDIUM,2026-01-23,23,Friday
,ACC0022344,BRW0003871,2026-01-09 03:02:34,CALL0020792,AGT0000094,1970-01-01 00:00:00.000000005,VND0000004,,120,NPA,2026-01-09,3,Friday
,ACC0001414,BRW0002631,2026-01-10 20:44:23,CALL0006946,AGT0000732,1970-01-01 00:00:00.000000007,VND0000004,,90,NPA,2026-01-10,20,Saturday
,ACC0028453,BRW0011369,2026-08-06 09:35:56,CALL0026971,AGT0000860,1970-01-01 00:00:00.000000006,VND0000001,,0,LOW,2026-08-06,9,Thursday
,ACC0003561,BRW0007807,2026-04-12 03:09:17,CALL0047797,AGT0000320,1970-01-01 00:00:00.000000004,VND0000002,,90,MEDIUM,2026-04-12,3,Sunday
,ACC0000422,BRW0000987,2026-03-22 08:12:44,CALL0061736,AGT0000416,1970-01-01 00:00:00.000000007,VND0000010,,30,HIGH,2026-03-22,8,Sunday
,ACC0002515,BRW0006728,2026-02-15 23:23:20,CALL0021458,AGT0000715,1970-01-01 00:00:00.000000003,VND0000012,,45,NPA,2026-02-15,23,Sunday
,ACC0025086,BRW0011071,2026-03-29 14:55:09,CALL0039150,AGT0000540,1970-01-01 00:00:00.000000006,VND0000008,,60,HIGH,2026-03-29,14,Sunday
,ACC0000299,BRW0001870,2026-07-25 02:50:40,CALL0058713,AGT0000850,1970-01-01 00:00:00.000000003,VND0000002,,45,NPA,2026-07-25,2,Saturday
,ACC0001280,BRW0008321,2026-08-08 21:41:58,CALL0042220,AGT0000087,1970-01-01 00:00:00.000000006,VND0000012,,120,HIGH,2026-08-08,21,Saturday
,ACC0004008,BRW0002274,2026-03-29 05:07:05,CALL0071359,AGT0000457,1970-01-01 00:00:00.000000005,VND0000013,,60,MEDIUM,2026-03-29,5,Sunday
